,defBodySigStrikeAccuracy,defBodySigStrikeAttemped,defBodySigStrikeSuccessful,defClinchSigStrikeAccuracy,defClinchSigStrikeAttemped,defClinchSigStrikeSuccessful,defDistanceSigStrikeAccuracy,defDistanceSigStrikeAttemped,defDistanceSigStrikeSuccessful,defGroundSigStrikeAccuracy,defGroundSigStrikeAttemped,defGroundSigStrikeSuccessful,defHeadSigStrikeAccuracy,defHeadSigStrikeAttemped,defHeadSigStrikeSuccessful,defKnockdowns,defLegSigStrikeAccuracy,defLegSigStrikeAttemped,defLegSigStrikeSuccessful,defPassSuccessful,defReversalSuccessful,defSubmissionAttempted,defTakedownAttempted,defTakedownSuccessful,defTotStrikeAccuracy,defTotStrikeAttempted,defTotStrikeSuccessful,offBodySigStrikeAccuracy,offBodySigStrikeAttemped,offBodySigStrikeSuccessful,offClinchSigStrikeAccuracy,offClinchSigStrikeAttemped,offClinchSigStrikeSuccessful,offDistanceSigStrikeAccuracy,offDistanceSigStrikeAttemped,offDistanceSigStrikeSuccessful,offGroundSigStrikeAccuracy,offGroundSigStrikeAttemped,offGroundSigStrikeSuccessful,offHeadSigStrikeAccuracy,offHeadSigStrikeAttemped,offHeadSigStrikeSuccessful,offKnockdowns,offLegSigStrikeAccuracy,offLegSigStrikeAttemped,offLegSigStrikeSuccessful,offPassSuccessful,offReversalSuccessful,offSubmissionAttempted,offTakedownAttempted,offTakedownSuccessful,offTotStrikeAccuracy,offTotStrikeAttempted,offTotStrikeSuccessful,score
1f040322-cfb1-4c4e-a526-05715a155073,0.5,2.0,1.0,0.0,0.0,0.0,0.7142857142857143,7.0,5.0,1.0,31.0,31.0,0.9722222222222222,36.0,35.0,0,0.0,0.0,0.0,0,0,0,0,0,0.9473684210526315,38,36,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,7.0,3.0,0.0,0.0,0.0,0.42857142857142855,7.0,3.0,0,0.0,0.0,0.0,0,0,0,1,0,0.42857142857142855,7,3,-7.0
890ba51b-ccc3-4b14-97b0-9242b91a0ed4,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,7.0,3.0,0.0,0.0,0.0,0.42857142857142855,7.0,3.0,0,0.0,0.0,0.0,0,0,0,1,0,0.42857142857142855,7,3,0.5,2.0,1.0,0.0,0.0,0.0,0.7142857142857143,7.0,5.0,1.0,31.0,31.0,0.9722222222222222,36.0,35.0,0,0.0,0.0,0.0,0,0,0,0,0,0.9473684210526315,38,36,7.0
4a4ba5ec-d17a-4ee8-ba6b-ec1c5b258d0d,0.0,1.0,0.0,0.0,0.0,0.0,0.30434782608695654,23.0,7.0,0.0,0.0,0.0,0.125,16.0,2.0,0,0.8333333333333334,6.0,5.0,0,0,0,0,0,0.30434782608695654,23,7,0.0,3.0,0.0,0.0,0.0,0.0,0.5,38.0,19.0,1.0,3.0,3.0,0.5416666666666666,24.0,13.0,1,0.6428571428571429,14.0,9.0,0,0,0,0,0,0.5365853658536586,41,22,7.0
fdf58c95-56d1-4a7f-9030-688788cad500,0.0,3.0,0.0,0.0,0.0,0.0,0.5,38.0,19.0,1.0,3.0,3.0,0.5416666666666666,24.0,13.0,1,0.6428571428571429,14.0,9.0,0,0,0,0,0,0.5365853658536586,41,22,0.0,1.0,0.0,0.0,0.0,0.0,0.30434782608695654,23.0,7.0,0.0,0.0,0.0,0.125,16.0,2.0,0,0.8333333333333334,6.0,5.0,0,0,0,0,0,0.30434782608695654,23,7,-7.0
136cd791-4f4c-4b1b-9751-ec9501356ade,0.5,2.0,1.0,0.0,0.0,0.0,0.6666666666666666,12.0,8.0,0.0,0.0,0.0,0.5,6.0,3.0,0,1.0,4.0,4.0,0,0,0,0,0,0.8260869565217391,23,19,0.5,2.0,1.0,1.0,1.0,1.0,0.25,12.0,3.0,1.0,2.0,2.0,0.38461538461538464,13.0,5.0,0,0.0,0.0,0.0,1,0,0,2,1,0.44,25,11,3.0
30f83f7f-775f-480d-b867-225e3a144be6,0.5,10.0,5.0,0.0,1.0,0.0,0.5476190476190477,42.0,23.0,0.0,0.0,0.0,0.44,25.0,11.0,0,0.875,8.0,7.0,0,0,0,1,0,0.6181818181818182,55,34,0.75,4.0,3.0,0.5,2.0,1.0,0.3898305084745763,59.0,23.0,0.0,0.0,0.0,0.34545454545454546,55.0,19.0,0,1.0,2.0,2.0,0,0,0,1,0,0.3968253968253968,63,25,3.0
2bc121f5-0a7a-431c-afc7-fbf931e688bc,1.0,1.0,1.0,0.0,0.0,0.0,0.44,25.0,11.0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,0,0.5,6.0,3.0,0,0,0,4,0,0.6585365853658537,41,27,0.75,8.0,6.0,1.0,8.0,8.0,0.38636363636363635,44.0,17.0,0.0,0.0,0.0,0.4186046511627907,43.0,18.0,0,1.0,1.0,1.0,0,0,0,1,0,0.5409836065573771,61,33,3.0
039f2ead-48ce-4d86-b25d-0f76dd6e3d5a,0.75,8.0,6.0,0.0,0.0,0.0,0.41509433962264153,53.0,22.0,0.0,0.0,0.0,0.2894736842105263,38.0,11.0,0,0.7142857142857143,7.0,5.0,0,0,0,0,0,0.4482758620689655,58,26,0.6666666666666666,3.0,2.0,0.5,2.0,1.0,0.4423076923076923,52.0,23.0,0.0,0.0,0.0,0.40816326530612246,49.0,20.0,0,1.0,2.0,2.0,1,0,0,1,1,0.48333333333333334,60,29,3.0
827a24d6-06ad-4f64-a92c-ed5241d08ce8,1.0,4.0,4.0,0.0,0.0,0.0,0.4722222222222222,36.0,17.0,0.0,0.0,0.0,0.32142857142857145,28.0,9.0,0,1.0,4.0,4.0,0,0,0,0,0,0.5476190476190477,42,23,0.6666666666666666,3.0,2.0,1.0,1.0,1.0,0.39285714285714285,28.0,11.0,0.25,4.0,1.0,0.3448275862068966,29.0,10.0,0,1.0,1.0,1.0,0,0,0,5,1,0.42857142857142855,35,15,-1.0
90bb0281-4217-4135-b580-1d5ec86481f8,0.5,2.0,1.0,1.0,1.0,1.0,0.25,12.0,3.0,1.0,2.0,2.0,0.38461538461538464,13.0,5.0,0,0.0,0.0,0.0,1,0,0,2,1,0.44,25,11,0.5,2.0,1.0,0.0,0.0,0.0,0.6666666666666666,12.0,8.0,0.0,0.0,0.0,0.5,6.0,3.0,0,1.0,4.0,4.0,0,0,0,0,0,0.8260869565217391,23,19,-3.0
036f0878-1f45-480c-bf7f-2730bb70ded8,0.75,4.0,3.0,0.5,2.0,1.0,0.3898305084745763,59.0,23.0,0.0,0.0,0.0,0.34545454545454546,55.0,19.0,0,1.0,2.0,2.0,0,0,0,1,0,0.3968253968253968,63,25,0.5,10.0,5.0,0.0,1.0,0.0,0.5476190476190477,42.0,23.0,0.0,0.0,0.0,0.44,25.0,11.0,0,0.875,8.0,7.0,0,0,0,1,0,0.6181818181818182,55,34,-3.0
5656a69f-6176-46f6-9abf-4c54a760c86d,0.75,8.0,6.0,1.0,8.0,8.0,0.38636363636363635,44.0,17.0,0.0,0.0,0.0,0.4186046511627907,43.0,18.0,0,1.0,1.0,1.0,0,0,0,1,0,0.5409836065573771,61,33,1.0,1.0,1.0,0.0,0.0,0.0,0.44,25.0,11.0,0.0,0.0,0.0,0.3888888888888889,18.0,7.0,0,0.5,6.0,3.0,0,0,0,4,0,0.6585365853658537,41,27,-3.0
296abc4f-9207-4bc9-b571-ae9032dbc180,0.6666666666666666,3.0,2.0,0.5,2.0,1.0,0.4423076923076923,52.0,23.0,0.0,0.0,0.0,0.40816326530612246,49.0,20.0,0,1.0,2.0,2.0,1,0,0,1,1,0.48333333333333334,60,29,0.75,8.0,6.0,0.0,0.0,0.0,0.41509433962264153,53.0,22.0,0.0,0.0,0.0,0.2894736842105263,38.0,11.0,0,0.7142857142857143,7.0,5.0,0,0,0,0,0,0.4482758620689655,58,26,-3.0
2e73927a-b867-40d3-976a-bf20105886a8,0.6666666666666666,3.0,2.0,1.0,1.0,1.0,0.39285714285714285,28.0,11.0,0.25,4.0,1.0,0.3448275862068966,29.0,10.0,0,1.0,1.0,1.0,0,0,0,5,1,0.42857142857142855,35,15,1.0,4.0,4.0,0.0,0.0,0.0,0.4722222222222222,36.0,17.0,0.0,0.0,0.0,0.32142857142857145,28.0,9.0,0,1.0,4.0,4.0,0,0,0,0,0,0.5476190476190477,42,23,1.0
19248c40-7b00-4d49-a452-1a8a2e05a444,0.5,10.0,5.0,0.0,0.0,0.0,0.26666666666666666,30.0,8.0,0.0,0.0,0.0,0.058823529411764705,17.0,1.0,0,0.6666666666666666,3.0,2.0,0,0,0,0,0,0.26666666666666666,30,8,0.6,5.0,3.0,0.0,0.0,0.0,0.5714285714285714,14.0,8.0,0.0,0.0,0.0,0.5555555555555556,9.0,5.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5714285714285714,14,8,-3.0
5a0ccfaa-b8f3-4485-903e-e0960456e0a9,0.2,10.0,2.0,0.0,0.0,0.0,0.2608695652173913,23.0,6.0,0.0,0.0,0.0,0.3076923076923077,13.0,4.0,0,0.0,0.0,0.0,0,0,0,1,0,0.2608695652173913,23,6,0.5,6.0,3.0,0.0,0.0,0.0,0.29411764705882354,17.0,5.0,0.0,0.0,0.0,0.18181818181818182,11.0,2.0,0,0.0,0.0,0.0,0,0,0,0,0,0.29411764705882354,17,5,-3.0
3f4a607f-3aa9-4a91-a6da-3b2a5ffc61a3,0.46153846153846156,13.0,6.0,0.0,0.0,0.0,0.2972972972972973,37.0,11.0,0.0,1.0,0.0,0.17391304347826086,23.0,4.0,0,0.5,2.0,1.0,0,0,0,0,0,0.3076923076923077,39,12,0.7142857142857143,7.0,5.0,1.0,1.0,1.0,0.55,20.0,11.0,0.0,0.0,0.0,0.46153846153846156,13.0,6.0,0,1.0,1.0,1.0,0,0,0,0,0,0.625,24,15,-1.0
cdf73b11-b5eb-4f8c-8307-1f8400bc951a,0.6,5.0,3.0,0.0,0.0,0.0,0.5714285714285714,14.0,8.0,0.0,0.0,0.0,0.5555555555555556,9.0,5.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5714285714285714,14,8,0.5,10.0,5.0,0.0,0.0,0.0,0.26666666666666666,30.0,8.0,0.0,0.0,0.0,0.058823529411764705,17.0,1.0,0,0.6666666666666666,3.0,2.0,0,0,0,0,0,0.26666666666666666,30,8,3.0
d3f9eb02-c0af-4d84-af69-bc1dd61c13dd,0.5,6.0,3.0,0.0,0.0,0.0,0.29411764705882354,17.0,5.0,0.0,0.0,0.0,0.18181818181818182,11.0,2.0,0,0.0,0.0,0.0,0,0,0,0,0,0.29411764705882354,17,5,0.2,10.0,2.0,0.0,0.0,0.0,0.2608695652173913,23.0,6.0,0.0,0.0,0.0,0.3076923076923077,13.0,4.0,0,0.0,0.0,0.0,0,0,0,1,0,0.2608695652173913,23,6,3.0
2a01b7d0-0a00-4d20-87b9-35c5b740413c,0.7142857142857143,7.0,5.0,1.0,1.0,1.0,0.55,20.0,11.0,0.0,0.0,0.0,0.46153846153846156,13.0,6.0,0,1.0,1.0,1.0,0,0,0,0,0,0.625,24,15,0.46153846153846156,13.0,6.0,0.0,0.0,0.0,0.2972972972972973,37.0,11.0,0.0,1.0,0.0,0.17391304347826086,23.0,4.0,0,0.5,2.0,1.0,0,0,0,0,0,0.3076923076923077,39,12,1.0
9a9299d0-2ca2-46cb-9b25-8fb868863daf,0.5,8.0,4.0,0.0,0.0,0.0,0.4878048780487805,41.0,20.0,0.0,0.0,0.0,0.45161290322580644,31.0,14.0,0,1.0,2.0,2.0,0,0,0,0,0,0.4878048780487805,41,20,0.375,8.0,3.0,0.0,0.0,0.0,0.35185185185185186,54.0,19.0,0.0,0.0,0.0,0.23684210526315788,38.0,9.0,0,0.875,8.0,7.0,1,0,0,1,1,0.4098360655737705,61,25,1.0
22b40547-5ac0-4652-92d9-fd6785edffbe,0.9166666666666666,12.0,11.0,1.0,3.0,3.0,0.5633802816901409,71.0,40.0,0.0,0.0,0.0,0.5,60.0,30.0,0,1.0,2.0,2.0,0,0,0,0,0,0.581081081081081,74,43,0.3076923076923077,13.0,4.0,0.0,0.0,0.0,0.27586206896551724,87.0,24.0,0.0,0.0,0.0,0.22857142857142856,70.0,16.0,0,1.0,4.0,4.0,0,0,0,0,0,0.2840909090909091,88,25,-3.0
137875ac-e1af-4e74-8160-2b51030f2752,0.631578947368421,19.0,12.0,0.0,0.0,0.0,0.3780487804878049,82.0,31.0,0.0,0.0,0.0,0.30158730158730157,63.0,19.0,0,0.0,0.0,0.0,0,0,0,0,0,0.3855421686746988,83,32,0.5454545454545454,11.0,6.0,0.0,0.0,0.0,0.3013698630136986,73.0,22.0,0.5,4.0,2.0,0.25396825396825395,63.0,16.0,0,0.6666666666666666,3.0,2.0,1,0,0,1,1,0.40217391304347827,92,37,-3.0
a8c1c196-d5d9-45c9-87fe-19e71561c378,0.375,8.0,3.0,0.0,0.0,0.0,0.35185185185185186,54.0,19.0,0.0,0.0,0.0,0.23684210526315788,38.0,9.0,0,0.875,8.0,7.0,1,0,0,1,1,0.4098360655737705,61,25,0.5,8.0,4.0,0.0,0.0,0.0,0.4878048780487805,41.0,20.0,0.0,0.0,0.0,0.45161290322580644,31.0,14.0,0,1.0,2.0,2.0,0,0,0,0,0,0.4878048780487805,41,20,-1.0
bf6288bb-2887-480c-b255-4c02363f1d86,0.3076923076923077,13.0,4.0,0.0,0.0,0.0,0.27586206896551724,87.0,24.0,0.0,0.0,0.0,0.22857142857142856,70.0,16.0,0,1.0,4.0,4.0,0,0,0,0,0,0.2840909090909091,88,25,0.9166666666666666,12.0,11.0,1.0,3.0,3.0,0.5633802816901409,71.0,40.0,0.0,0.0,0.0,0.5,60.0,30.0,0,1.0,2.0,2.0,0,0,0,0,0,0.581081081081081,74,43,3.0
d44b4a79-9683-4b20-b0f7-e7cdc07efb49,0.5454545454545454,11.0,6.0,0.0,0.0,0.0,0.3013698630136986,73.0,22.0,0.5,4.0,2.0,0.25396825396825395,63.0,16.0,0,0.6666666666666666,3.0,2.0,1,0,0,1,1,0.40217391304347827,92,37,0.631578947368421,19.0,12.0,0.0,0.0,0.0,0.3780487804878049,82.0,31.0,0.0,0.0,0.0,0.30158730158730157,63.0,19.0,0,0.0,0.0,0.0,0,0,0,0,0,0.3855421686746988,83,32,3.0
7037d822-63f2-4d03-86e1-7c0c67292597,0.45454545454545453,11.0,5.0,0.0,0.0,0.0,0.2711864406779661,59.0,16.0,0.0,0.0,0.0,0.13953488372093023,43.0,6.0,0,1.0,5.0,5.0,0,0,0,1,0,0.2711864406779661,59,16,0.23076923076923078,13.0,3.0,0.0,0.0,0.0,0.21428571428571427,98.0,21.0,0.0,0.0,0.0,0.16666666666666666,72.0,12.0,0,0.46153846153846156,13.0,6.0,0,0,0,0,0,0.21428571428571427,98,21,3.0
998c325f-7742-49bd-9fa0-9234bd6d5587,0.3333333333333333,6.0,2.0,1.0,2.0,2.0,0.36666666666666664,60.0,22.0,0.0,0.0,0.0,0.3584905660377358,53.0,19.0,0,1.0,3.0,3.0,0,0,0,3,0,0.4264705882352941,68,29,0.6,10.0,6.0,0.8571428571428571,7.0,6.0,0.3064516129032258,62.0,19.0,0.0,0.0,0.0,0.2909090909090909,55.0,16.0,0,0.75,4.0,3.0,0,0,0,0,0,0.4827586206896552,87,42,-1.0
50b65290-2a99-4f2e-9ce9-d575df661351,0.6666666666666666,3.0,2.0,0.0,1.0,0.0,0.2727272727272727,11.0,3.0,1.0,4.0,4.0,0.3333333333333333,12.0,4.0,0,1.0,1.0,1.0,1,0,0,2,1,0.7592592592592593,54,41,0.25,4.0,1.0,0.0,0.0,0.0,0.35294117647058826,17.0,6.0,0.0,0.0,0.0,0.3333333333333333,12.0,4.0,0,1.0,1.0,1.0,0,0,0,0,0,0.5217391304347826,23,12,-3.0
d52c42c2-92ce-4b6a-88a4-a65c9f6df928,0.25,4.0,1.0,0.0,0.0,0.0,0.35294117647058826,17.0,6.0,0.0,0.0,0.0,0.3333333333333333,12.0,4.0,0,1.0,1.0,1.0,0,0,0,0,0,0.5217391304347826,23,12,0.6666666666666666,3.0,2.0,0.0,1.0,0.0,0.2727272727272727,11.0,3.0,1.0,4.0,4.0,0.3333333333333333,12.0,4.0,0,1.0,1.0,1.0,1,0,0,2,1,0.7592592592592593,54,41,3.0
92fc9f46-9a4f-4263-bc23-c756699b9585,0.23076923076923078,13.0,3.0,0.0,0.0,0.0,0.21428571428571427,98.0,21.0,0.0,0.0,0.0,0.16666666666666666,72.0,12.0,0,0.46153846153846156,13.0,6.0,0,0,0,0,0,0.21428571428571427,98,21,0.45454545454545453,11.0,5.0,0.0,0.0,0.0,0.2711864406779661,59.0,16.0,0.0,0.0,0.0,0.13953488372093023,43.0,6.0,0,1.0,5.0,5.0,0,0,0,1,0,0.2711864406779661,59,16,-3.0
6f586b18-a2bf-4cee-9fd1-259c4e214c5a,0.6,10.0,6.0,0.8571428571428571,7.0,6.0,0.3064516129032258,62.0,19.0,0.0,0.0,0.0,0.2909090909090909,55.0,16.0,0,0.75,4.0,3.0,0,0,0,0,0,0.4827586206896552,87,42,0.3333333333333333,6.0,2.0,1.0,2.0,2.0,0.36666666666666664,60.0,22.0,0.0,0.0,0.0,0.3584905660377358,53.0,19.0,0,1.0,3.0,3.0,0,0,0,3,0,0.4264705882352941,68,29,1.0
aca0f28b-33ad-43e6-b409-ea34c5052f8d,0.0,0.0,0.0,1.0,1.0,1.0,0.25,20.0,5.0,0.0,0.0,0.0,0.125,16.0,2.0,0,0.8,5.0,4.0,0,0,0,0,0,0.5294117647058824,34,18,0.6666666666666666,6.0,4.0,1.0,1.0,1.0,0.5,24.0,12.0,0.0,0.0,0.0,0.4375,16.0,7.0,0,0.6666666666666666,3.0,2.0,0,0,0,2,0,0.6923076923076923,39,27,3.0
65c23144-6383-420d-b92c-ac9f54359214,0.75,4.0,3.0,1.0,1.0,1.0,0.3,20.0,6.0,0.75,4.0,3.0,0.2222222222222222,18.0,4.0,0,1.0,3.0,3.0,0,1,0,0,0,0.5945945945945946,37,22,0.0,2.0,0.0,0.0,0.0,0.0,0.5,18.0,9.0,0.0,0.0,0.0,0.36363636363636365,11.0,4.0,0,1.0,5.0,5.0,1,0,0,1,1,0.6296296296296297,27,17,1.0
07ce890e-d77c-4ab0-bb5f-5c95b372f060,0.25,8.0,2.0,1.0,2.0,2.0,0.3448275862068966,29.0,10.0,0.0,0.0,0.0,0.3157894736842105,19.0,6.0,0,1.0,4.0,4.0,0,0,0,1,0,0.5869565217391305,46,27,0.0,5.0,0.0,0.0,3.0,0.0,0.32558139534883723,43.0,14.0,0.0,0.0,0.0,0.18181818181818182,33.0,6.0,0,1.0,8.0,8.0,0,0,0,0,0,0.3469387755102041,49,17,3.0
62b8b8a5-2fe9-497e-97bd-f51f714154f5,0.6666666666666666,6.0,4.0,1.0,1.0,1.0,0.5,24.0,12.0,0.0,0.0,0.0,0.4375,16.0,7.0,0,0.6666666666666666,3.0,2.0,0,0,0,2,0,0.6923076923076923,39,27,0.0,0.0,0.0,1.0,1.0,1.0,0.25,20.0,5.0,0.0,0.0,0.0,0.125,16.0,2.0,0,0.8,5.0,4.0,0,0,0,0,0,0.5294117647058824,34,18,-3.0
1354f869-1753-4954-a859-618ce2ec6b38,0.0,2.0,0.0,0.0,0.0,0.0,0.5,18.0,9.0,0.0,0.0,0.0,0.36363636363636365,11.0,4.0,0,1.0,5.0,5.0,1,0,0,1,1,0.6296296296296297,27,17,0.75,4.0,3.0,1.0,1.0,1.0,0.3,20.0,6.0,0.75,4.0,3.0,0.2222222222222222,18.0,4.0,0,1.0,3.0,3.0,0,1,0,0,0,0.5945945945945946,37,22,-1.0
45928f86-d525-4247-9496-f4cc698e0116,0.0,5.0,0.0,0.0,3.0,0.0,0.32558139534883723,43.0,14.0,0.0,0.0,0.0,0.18181818181818182,33.0,6.0,0,1.0,8.0,8.0,0,0,0,0,0,0.3469387755102041,49,17,0.25,8.0,2.0,1.0,2.0,2.0,0.3448275862068966,29.0,10.0,0.0,0.0,0.0,0.3157894736842105,19.0,6.0,0,1.0,4.0,4.0,0,0,0,1,0,0.5869565217391305,46,27,-3.0
4997e32c-6cd1-4de0-8395-780b751ab02b,0.0,1.0,0.0,0.0,0.0,0.0,0.2608695652173913,23.0,6.0,0.0,0.0,0.0,0.25,20.0,5.0,0,0.5,2.0,1.0,0,0,0,4,0,0.5,40,20,1.0,2.0,2.0,0.8333333333333334,6.0,5.0,0.27586206896551724,29.0,8.0,0.0,0.0,0.0,0.3333333333333333,33.0,11.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5,48,24,3.0
43bd5d2a-ef28-4693-b6e9-012a07a93159,0.0,1.0,0.0,0.0,0.0,0.0,0.3888888888888889,36.0,14.0,0.0,0.0,0.0,0.36363636363636365,33.0,12.0,0,1.0,2.0,2.0,0,0,0,3,0,0.6166666666666667,60,37,1.0,3.0,3.0,1.0,10.0,10.0,0.46808510638297873,47.0,22.0,0.0,0.0,0.0,0.5370370370370371,54.0,29.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5901639344262295,61,36,3.0
7196566b-7f40-4a92-af0d-829b0d86b31f,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,0.16,50.0,8.0,0.0,0.0,0.0,0.1702127659574468,47.0,8.0,0,0.0,1.0,0.0,0,0,0,2,0,0.3114754098360656,61,19,0.4444444444444444,9.0,4.0,0.5,4.0,2.0,0.47297297297297297,74.0,35.0,0.25,4.0,1.0,0.4507042253521127,71.0,32.0,0,1.0,2.0,2.0,0,0,0,0,0,0.53125,96,51,3.0
4dc4331d-4e9a-4d05-bd46-053766a22ab6,1.0,2.0,2.0,0.8333333333333334,6.0,5.0,0.27586206896551724,29.0,8.0,0.0,0.0,0.0,0.3333333333333333,33.0,11.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5,48,24,0.0,1.0,0.0,0.0,0.0,0.0,0.2608695652173913,23.0,6.0,0.0,0.0,0.0,0.25,20.0,5.0,0,0.5,2.0,1.0,0,0,0,4,0,0.5,40,20,-3.0
f5c257e4-7893-427e-95f4-a31f67e75faa,1.0,3.0,3.0,1.0,10.0,10.0,0.46808510638297873,47.0,22.0,0.0,0.0,0.0,0.5370370370370371,54.0,29.0,0,0.0,0.0,0.0,0,0,0,0,0,0.5901639344262295,61,36,0.0,1.0,0.0,0.0,0.0,0.0,0.3888888888888889,36.0,14.0,0.0,0.0,0.0,0.36363636363636365,33.0,12.0,0,1.0,2.0,2.0,0,0,0,3,0,0.6166666666666667,60,37,-3.0
8dbc0ab3-aaf7-4c08-8dd5-0df2a18a9358,0.4444444444444444,9.0,4.0,0.5,4.0,2.0,0.47297297297297297,74.0,35.0,0.25,4.0,1.0,0.4507042253521127,71.0,32.0,0,1.0,2.0,2.0,0,0,0,0,0,0.53125,96,51,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,0.16,50.0,8.0,0.0,0.0,0.0,0.1702127659574468,47.0,8.0,0,0.0,1.0,0.0,0,0,0,2,0,0.3114754098360656,61,19,-3.0
b1175573-7696-4566-84de-7b00245775ab,1.0,1.0,1.0,1.0,3.0,3.0,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.42857142857142855,7.0,3.0,0,1.0,1.0,1.0,0,0,0,1,0,0.6,10,6,0.0,1.0,0.0,0.5,4.0,2.0,0.375,8.0,3.0,0.0,0.0,0.0,0.45454545454545453,11.0,5.0,0,0.0,0.0,0.0,0,0,0,4,1,0.6875,32,22,3.0
50553bb0-49f9-44b5-badc-dfdbf84de1ea,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,0.5,4.0,2.0,0,0.0,0.0,0.0,3,1,1,3,2,0.7,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.5,2.0,1.0,0,1.0,1.0,1.0,1,1,0,0,0,0.7586206896551724,29,22,-3.0
b92b90cf-1c96-49ae-a0d6-77653e6ed124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,8.0,6.0,0.7777777777777778,9.0,7.0,0,0.0,0.0,0.0,4,0,0,5,4,0.7142857142857143,14,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0,0,2,0,0.9333333333333333,15,14,-3.0
bc7403d2-0b81-4a67-b839-9689b8a19e1b,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0,0,0,2,0,0.9333333333333333,15,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,8.0,6.0,0.7777777777777778,9.0,7.0,0,0.0,0.0,0.0,4,0,0,5,4,0.7142857142857143,14,10,3.0
8b243fda-362d-45d7-a6c7-93096a2e20b8,0.0,1.0,0.0,0.5,4.0,2.0,0.375,8.0,3.0,0.0,0.0,0.0,0.45454545454545453,11.0,5.0,0,0.0,0.0,0.0,0,0,0,4,1,0.6875,32,22,1.0,1.0,1.0,1.0,3.0,3.0,0.3333333333333333,6.0,2.0,0.0,0.0,0.0,0.42857142857142855,7.0,3.0,0,1.0,1.0,1.0,0,0,0,1,0,0.6,10,6,-3.0
a573a1a1-ec15-4cd0-b759-8b15db99912c,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0.0,0.0,0.0,0.5,2.0,1.0,0,1.0,1.0,1.0,1,1,0,0,0,0.7586206896551724,29,22,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,0.5,4.0,2.0,0,0.0,0.0,0.0,3,1,1,3,2,0.7,10,7,3.0
294f9359-088a-43d8-930b-222887cde345,0.4,15.0,6.0,1.0,2.0,2.0,0.3333333333333333,75.0,25.0,0.0,0.0,0.0,0.25925925925925924,54.0,14.0,0,0.875,8.0,7.0,0,0,0,0,0,0.4318181818181818,88,38,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0.5294117647058824,51.0,27.0,0.0,0.0,0.0,0.48936170212765956,47.0,23.0,0,0.8571428571428571,7.0,6.0,0,0,0,1,0,0.5272727272727272,55,29,-1.0
a79f631d-ffe8-440f-9bfc-28a5fe628369,1.0,7.0,7.0,0.8888888888888888,18.0,16.0,0.6046511627906976,43.0,26.0,0.0,0.0,0.0,0.6481481481481481,54.0,35.0,0,0.0,0.0,0.0,0,0,0,2,0,0.7619047619047619,84,64,1.0,3.0,3.0,1.0,7.0,7.0,0.4146341463414634,41.0,17.0,0.0,0.0,0.0,0.46511627906976744,43.0,20.0,0,0.5,2.0,1.0,0,0,0,2,1,0.5454545454545454,55,30,-3.0
f7fa897e-817a-464c-a3a3-4515fd8720ed,0.8235294117647058,17.0,14.0,0.875,8.0,7.0,0.5196078431372549,102.0,53.0,0.0,0.0,0.0,0.4777777777777778,90.0,43.0,0,1.0,3.0,3.0,0,0,0,0,0,0.5968992248062015,129,77,0.6875,16.0,11.0,1.0,8.0,8.0,0.37777777777777777,90.0,34.0,0.0,0.0,0.0,0.3780487804878049,82.0,31.0,0,0.0,0.0,0.0,1,0,0,2,1,0.4563106796116505,103,47,-3.0
51c72bd5-6bbe-4298-82cf-c1732e69348c,0.0,0.0,0.0,0.6666666666666666,3.0,2.0,0.5294117647058824,51.0,27.0,0.0,0.0,0.0,0.48936170212765956,47.0,23.0,0,0.8571428571428571,7.0,6.0,0,0,0,1,0,0.5272727272727272,55,29,0.4,15.0,6.0,1.0,2.0,2.0,0.3333333333333333,75.0,25.0,0.0,0.0,0.0,0.25925925925925924,54.0,14.0,0,0.875,8.0,7.0,0,0,0,0,0,0.4318181818181818,88,38,1.0
